model_id_1,model_id_2,same_lineage,same_architecture,same_family,different_architecture,hard_negative
C050,C089,False,False,False,True,False
C050,C090,False,False,False,True,False
C050,C091,False,False,False,True,False
C050,C092,False,False,False,True,False
C050,C093,False,False,False,True,False
C050,C094,False,False,False,True,False
C050,C095,False,False,False,True,False
C050,C096,False,False,False,True,False
C050,C097,False,False,False,True,False
C050,C098,False,False,False,True,False
C050,C099,False,False,False,True,False
C050,C100,False,False,False,True,False
C050,C101,False,False,False,True,False
C050,C102,False,False,False,True,False
C050,C103,False,False,False,True,False
C050,C104,False,False,False,True,False
C050,C105,False,False,False,True,False
C050,C106,False,False,False,True,False
C050,C107,False,False,False,True,False
C050,C108,False,False,False,True,False
C050,C109,False,False,False,True,False
C050,C110,False,False,False,True,False
C050,C111,False,False,False,True,False
C050,C112,False,False,False,True,False
C050,C113,False,False,False,True,False
C050,C114,False,False,False,True,False
C050,C115,False,False,False,True,False
C050,C116,False,False,False,True,False
C050,C117,False,False,False,True,False
C050,C118,False,False,False,True,False
C050,C119,False,False,False,True,False
C050,C120,False,False,False,True,False
C051,C052,True,True,True,False,False
C051,C053,False,False,False,True,False
C051,C054,False,False,False,True,False
C051,C055,False,False,False,True,False
C051,C056,False,False,False,True,False
C051,C057,False,False,False,True,False
C051,C058,False,False,False,True,False
C051,C059,False,False,False,True,False
C051,C060,False,False,False,True,False
C051,C061,False,False,False,True,False
C051,C062,False,False,False,True,False
C051,C063,False,False,False,True,False
C051,C064,False,False,False,True,False
C051,C065,False,False,False,True,False
C051,C066,False,False,False,True,False
C051,C067,False,False,False,True,False
C051,C068,False,False,False,True,False
C051,C069,False,False,False,True,False
C051,C070,False,False,False,True,False
C051,C071,False,False,False,True,False
C051,C072,False,False,False,True,False
C051,C073,False,False,False,True,False
C051,C074,False,False,False,True,False
C051,C075,False,False,False,True,False
C051,C076,False,False,False,True,False
C051,C077,False,False,False,True,False
C051,C078,False,False,False,True,False
C051,C079,False,False,False,True,False
C051,C080,False,False,False,True,False
C051,C081,False,False,False,True,False
C051,C082,False,False,False,True,False
C051,C083,False,False,False,True,False
C051,C084,False,False,False,True,False
C051,C085,False,False,False,True,False
C051,C086,False,False,False,True,False
C051,C087,False,False,False,True,False
C051,C088,False,False,False,True,False
C051,C089,False,False,False,True,False
C051,C090,False,False,False,True,False
C051,C091,False,False,False,True,False
C051,C092,False,False,False,True,False
C051,C093,False,False,False,True,False
C051,C094,False,False,False,True,False
C051,C095,False,False,False,True,False
C051,C096,False,False,False,True,False
C051,C097,False,False,False,True,False
C051,C098,False,False,False,True,False
C051,C099,False,False,False,True,False
C051,C100,False,False,False,True,False
C051,C101,False,False,False,True,False
C051,C102,False,False,False,True,False
C051,C103,False,False,False,True,False
C051,C104,False,False,False,True,False
C051,C105,False,False,False,True,False
C051,C106,False,False,False,True,False
C051,C107,False,False,False,True,False
C051,C108,False,False,False,True,False
C051,C109,False,False,False,True,False
C051,C110,False,False,False,True,False
C051,C111,False,False,False,True,False
C051,C112,False,False,False,True,False
C051,C113,False,False,False,True,False
C051,C114,False,False,False,True,False
C051,C115,False,False,False,True,False
C051,C116,False,False,False,True,False
C051,C117,False,False,False,True,False
C051,C118,False,False,False,True,False
C051,C119,False,False,False,True,False
C051,C120,False,False,False,True,False
C052,C053,False,False,False,True,False
C052,C054,False,False,False,True,False
C052,C055,False,False,False,True,False
C052,C056,False,False,False,True,False
C052,C057,False,False,False,True,False
C052,C058,False,False,False,True,False
C052,C059,False,False,False,True,False
C052,C060,False,False,False,True,False
C052,C061,False,False,False,True,False
C052,C062,False,False,False,True,False
C052,C063,False,False,False,True,False
C052,C064,False,False,False,True,False
C052,C065,False,False,False,True,False
C052,C066,False,False,False,True,False
C052,C067,False,False,False,True,False
C052,C068,False,False,False,True,False
C052,C069,False,False,False,True,False
C052,C070,False,False,False,True,False
C052,C071,False,False,False,True,False
C052,C072,False,False,False,True,False
C052,C073,False,False,False,True,False
C052,C074,False,False,False,True,False
C052,C075,False,False,False,True,False
C052,C076,False,False,False,True,False
C052,C077,False,False,False,True,False
C052,C078,False,False,False,True,False
C052,C079,False,False,False,True,False
C052,C080,False,False,False,True,False
C052,C081,False,False,False,True,False
C052,C082,False,False,False,True,False
C052,C083,False,False,False,True,False
C052,C084,False,False,False,True,False
C052,C085,False,False,False,True,False
C052,C086,False,False,False,True,False
C052,C087,False,False,False,True,False
C052,C088,False,False,False,True,False
C052,C089,False,False,False,True,False
C052,C090,False,False,False,True,False
C052,C091,False,False,False,True,False
C052,C092,False,False,False,True,False
C052,C093,False,False,False,True,False
C052,C094,False,False,False,True,False
C052,C095,False,False,False,True,False
C052,C096,False,False,False,True,False
C052,C097,False,False,False,True,False
C052,C098,False,False,False,True,False
C052,C099,False,False,False,True,False
C052,C100,False,False,False,True,False
C052,C101,False,False,False,True,False
C052,C102,False,False,False,True,False
C052,C103,False,False,False,True,False
C052,C104,False,False,False,True,False
C052,C105,False,False,False,True,False
C052,C106,False,False,False,True,False
C052,C107,False,False,False,True,False
C052,C108,False,False,False,True,False
C052,C109,False,False,False,True,False
C052,C110,False,False,False,True,False
C052,C111,False,False,False,True,False
C052,C112,False,False,False,True,False
C052,C113,False,False,False,True,False
C052,C114,False,False,False,True,False
C052,C115,False,False,False,True,False
C052,C116,False,False,False,True,False
C052,C117,False,False,False,True,False
C052,C118,False,False,False,True,False
C052,C119,False,False,False,True,False
C052,C120,False,False,False,True,False
C053,C054,True,True,True,False,False
C053,C055,True,True,True,False,False
C053,C056,True,True,True,False,False
C053,C057,False,False,False,True,False
C053,C058,False,False,False,True,False
C053,C059,False,False,False,True,False
C053,C060,False,False,False,True,False
C053,C061,False,False,False,True,False
C053,C062,False,False,False,True,False
C053,C063,False,False,False,True,False
C053,C064,False,False,False,True,False
C053,C065,False,False,False,True,False
C053,C066,False,False,False,True,False
C053,C067,False,False,False,True,False
C053,C068,False,False,False,True,False
C053,C069,False,False,False,True,False
C053,C070,False,False,False,True,False
C053,C071,False,False,False,True,False
C053,C072,False,False,False,True,False
C053,C073,False,False,False,True,False
C053,C074,False,False,False,True,False
C053,C075,False,False,False,True,False
C053,C076,False,False,False,True,False
C053,C077,False,False,False,True,False
C053,C078,False,False,False,True,False
C053,C079,False,False,False,True,False
C053,C080,False,False,False,True,False
C053,C081,False,False,False,True,False
C053,C082,False,False,False,True,False
C053,C083,False,False,False,True,False
C053,C084,False,False,False,True,False
C053,C085,False,False,False,True,False
C053,C086,False,False,False,True,False
C053,C087,False,False,False,True,False
C053,C088,False,False,False,True,False
C053,C089,False,False,False,True,False
C053,C090,False,False,False,True,False
C053,C091,False,False,False,True,False
C053,C092,False,False,False,True,False
C053,C093,False,False,False,True,False
C053,C094,False,False,False,True,False
C053,C095,False,False,False,True,False
C053,C096,False,False,False,True,False
C053,C097,False,False,False,True,False
C053,C098,False,False,False,True,False
C053,C099,False,False,False,True,False
C053,C100,False,False,False,True,False
C053,C101,False,False,False,True,False
C053,C102,False,False,False,True,False
C053,C103,False,False,False,True,False
C053,C104,False,False,False,True,False
C053,C105,False,False,False,True,False
C053,C106,False,False,False,True,False
C053,C107,False,False,False,True,False
C053,C108,False,False,False,True,False
C053,C109,False,False,False,True,False
C053,C110,False,False,False,True,False
C053,C111,False,False,False,True,False
C053,C112,False,False,False,True,False
C053,C113,False,False,False,True,False
C053,C114,False,False,False,True,False
C053,C115,False,False,False,True,False
C053,C116,False,False,False,True,False
C053,C117,False,False,False,True,False
C053,C118,False,False,False,True,False
C053,C119,False,False,False,True,False
C053,C120,False,False,False,True,False
C054,C055,True,True,True,False,False
C054,C056,True,True,True,False,False
C054,C057,False,False,False,True,False
C054,C058,False,False,False,True,False
C054,C059,False,False,False,True,False
C054,C060,False,False,False,True,False
C054,C061,False,False,False,True,False
C054,C062,False,False,False,True,False
C054,C063,False,False,False,True,False
C054,C064,False,False,False,True,False
C054,C065,False,False,False,True,False
C054,C066,False,False,False,True,False
C054,C067,False,False,False,True,False
C054,C068,False,False,False,True,False
C054,C069,False,False,False,True,False
C054,C070,False,False,False,True,False
C054,C071,False,False,False,True,False
C054,C072,False,False,False,True,False
C054,C073,False,False,False,True,False
C054,C074,False,False,False,True,False
C054,C075,False,False,False,True,False
C054,C076,False,False,False,True,False
C054,C077,False,False,False,True,False
C054,C078,False,False,False,True,False
C054,C079,False,False,False,True,False
C054,C080,False,False,False,True,False
C054,C081,False,False,False,True,False
C054,C082,False,False,False,True,False
C054,C083,False,False,False,True,False
C054,C084,False,False,False,True,False
C054,C085,False,False,False,True,False
C054,C086,False,False,False,True,False
C054,C087,False,False,False,True,False
C054,C088,False,False,False,True,False
C054,C089,False,False,False,True,False
C054,C090,False,False,False,True,False
C054,C091,False,False,False,True,False
C054,C092,False,False,False,True,False
C054,C093,False,False,False,True,False
C054,C094,False,False,False,True,False
C054,C095,False,False,False,True,False
C054,C096,False,False,False,True,False
C054,C097,False,False,False,True,False
C054,C098,False,False,False,True,False
C054,C099,False,False,False,True,False
C054,C100,False,False,False,True,False
C054,C101,False,False,False,True,False
C054,C102,False,False,False,True,False
